job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,salary_disclosed,work_mode,company_size_bucket,primary_city,skill_domain,days_since_posted,is_senior,is_fresher_friendly,experience_tier,salary_tier
98,Data Scientist,Globant,3.4,"Hybrid - Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
99,Data Scientist - Diageo,Premium,3.6,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0,20.0,24.0,22.0,True,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
100,Data Scientist GenAI,Affine Analytics,3.3,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,15.0,25.0,20.0,True,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
101,Data Scientist,Straive,3.3,"Hyderabad, Gurugram, Bengaluru",Bangalore,Data Scientist,5-9 Yrs,5.0,9.0,30.0,35.0,32.5,True,On-site,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
102,Data Scientist,EXL,3.6,"Hybrid - Bangalore Rural, Pune, Gurugram",Bangalore,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
103,Data Scientist - Collections,Applied Data Finance,4.3,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,1-3 Yrs,1.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,True,Junior (0-2 Yrs),Undisclosed
104,Data Scientist with GenAI /Agentic AI,Affine Analytics,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
105,Data Scientist,CBA Cross Border Associates,3.6,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
106,Data Scientist (Immediate Joiners Only),Straive,3.3,"Hybrid - Hyderabad, Gurugram, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
107,Data Scientist I,Alegeus,2.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Cloud & DevOps,7.0,False,False,Mid (3-5 Yrs),Undisclosed
108,Data Scientist,Symphonyincubator Business Services,3.6,Bengaluru,Bangalore,Data Scientist,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Undisclosed
109,Data Scientist,Neostats Analytics Solutions,4.2,Bengaluru,Bangalore,Data Scientist,5-9 Yrs,5.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
110,Data Scientist,Cardinal Drugs Ltd.,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
111,Data Scientist,The It Mind Services,4.1,Bengaluru,Bangalore,Data Scientist,4-12 Yrs,4.0,12.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
112,Data Scientist,Cai Info India,3.7,Bengaluru,Bangalore,Data Scientist,4-8 Yrs,4.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
113,AI Engineer/Data Scientist(max 60 days notice period),PwC Service Delivery Center,3.3,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Large (1000+),Hyderabad,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
114,Data Scientist,Global Technology Company @ Pune,3.6,"Gurugram, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0,25.0,35.0,30.0,True,On-site,Small/Startup (<100),Gurgaon,AI/ML/DL,3.0,False,False,Senior (6-8 Yrs),Leadership (20+ LPA)
115,Data Scientist,Data Collection Infotech,3.0,Bengaluru,Bangalore,Data Scientist,0-4 Yrs,0.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,True,Fresher,Undisclosed
116,Data Scientist,Kintellect Partners Llp,3.6,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
117,Data Scientist,Global Technology Solutions Company @ Pune,3.6,"Hybrid - Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,4-9 Yrs,4.0,9.0,15.0,30.0,22.5,True,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,4.0,False,False,Mid (3-5 Yrs),Senior (10-20 LPA)
118,Data Scientist,Simreka,4.3,Bengaluru,Bangalore,Data Scientist,0-3 Yrs,0.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
119,Data Scientist | Python | Machine Learning | Bangalore | 6-14 Years,Mascot E Services,3.6,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0,15.0,30.0,22.5,True,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,1.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
120,AI Engineer / Data Scientist,CGI,4.0,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
121,Data Scientist,Akaike Technologies,3.4,Bengaluru,Bangalore,Data Scientist,0-6 Yrs,0.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
122,Data Scientist,Hireginie Talent Cloud,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,2-6 Yrs,2.0,6.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Junior (0-2 Yrs),Undisclosed
123,Forecasting Analyst / Data Scientist,Locus It Services,4.5,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Data Science,21.0,False,False,Junior (0-2 Yrs),Undisclosed
124,Data Scientist,Aliqan Services,3.6,Bengaluru,Bangalore,Data Scientist,10-15 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,1.0,False,True,Fresher,Undisclosed
125,Senior Data Scientist- Machine Learning,Trinity Life Sciences,3.6,Bengaluru,Bangalore,Data Scientist,0-5 Yrs,0.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,True,True,Fresher,Undisclosed
126,Data Scientist,Client of Talent Corner,3.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0,30.0,45.0,37.5,True,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
127,Data Scientist,Leading IT Company,3.6,Remote,Bangalore,Data Scientist,8-12 Yrs,8.0,12.0,12.0,20.0,16.0,True,Remote,Small/Startup (<100),Remote,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
128,Data Scientist,Razorthink,3.3,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,14.0,False,True,Fresher,Undisclosed
129,Data Scientist,Jesper Apps Software Services,3.4,"Hosur, Bengaluru",Bangalore,Data Scientist,0-4 Yrs,0.0,4.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Hosur,AI/ML/DL,14.0,False,True,Fresher,Undisclosed
130,Data Scientist,Avance Consulting Services,3.6,"Hyderabad, India, Bengaluru",Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,12.0,17.0,14.5,True,On-site,Large (1000+),Hyderabad,AI/ML/DL,14.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
131,Data Scientist,Fortune India 500 IT Services Company,3.6,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Undisclosed
132,Data Scientist,Tekskills india,3.6,Bengaluru,Bangalore,Data Scientist,7-10 Yrs,7.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Cloud & DevOps,7.0,False,False,Senior (6-8 Yrs),Undisclosed
133,Data Scientist I,360DigiTMG,4.1,Bengaluru,Bangalore,Data Scientist,0-2 Yrs,0.0,2.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
134,Data Scientist,Han Digital Solution,3.6,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",Bangalore,Data Scientist,0-3 Yrs,0.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Hubli,AI/ML/DL,21.0,False,True,Fresher,Undisclosed
135,Data Scientist,Capgemini,3.6,Bengaluru,Bangalore,Data Scientist,4-7 Yrs,4.0,7.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
136,Specialist Data Scientist,VOLKSWAGEN GROUP DIGITAL SOLUTIONS PRIVATE LIMITED,3.9,"Pune, Gurugram, Bengaluru",Bangalore,Data Scientist,3-7 Yrs,3.0,7.0,0.0,0.0,0.0,False,On-site,Large (1000+),Pune,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
137,Data Scientist - 29th April (Wednesday) - Virtual Interview,Tata Consultancy Services,3.3,"India, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,On-site,Large (1000+),Pan India,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Undisclosed
138,GenAI Data Scientist - PAN INDIA,Tata Consultancy Services,3.3,"Hyderabad, Bengaluru, Delhi / NCR",Bangalore,Data Scientist,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Large (1000+),Hyderabad,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
139,Data Scientist,LLP S3bglobal Technologies,3.5,Bengaluru,Bangalore,Data Scientist,0-3 Yrs,0.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Data Science,21.0,False,True,Fresher,Undisclosed
140,Data Scientist,Tata Consultancy Services,3.3,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,On-site,Large (1000+),Hyderabad,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
141,Gen AI + Data Scientist,Tata Consultancy Services,3.3,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Large (1000+),Hyderabad,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
142,Data Scientist III,Conduent,3.4,Bangalore Rural,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
143,Data Scientist III,Conduent,3.4,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
144,Data Scientist I,Conduent,3.4,Bengaluru,Bangalore,Data Scientist,1-6 Yrs,1.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Cloud & DevOps,14.0,False,True,Junior (0-2 Yrs),Undisclosed
145,Data Scientist/Machine Learning Consultant,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,9-13 Yrs,9.0,13.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,AI/ML/DL,14.0,False,False,Lead/Architect (9+ Yrs),Undisclosed
146,Data Scientist,Tata Consultancy Services,3.3,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
147,Data Scientist,Infosys,3.5,Bengaluru,Bangalore,Data Scientist,10-14 Yrs,0.0,0.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,Data Engineering,14.0,False,True,Fresher,Undisclosed
148,Data Scientist,Wize Careers Consultants,3.6,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0,18.0,33.0,25.5,True,On-site,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Senior (6-8 Yrs),Senior (10-20 LPA)
149,Data Scientist,Indicosmic Capital,3.4,Bengaluru,Bangalore,Data Scientist,1-5 Yrs,1.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,True,Junior (0-2 Yrs),Undisclosed
150,Data Scientist,Cyient,3.6,"Hyderabad, Bengaluru",Bangalore,Data Scientist,5-7 Yrs,5.0,7.0,20.0,35.0,27.5,True,On-site,Small/Startup (<100),Hyderabad,Data Engineering,21.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
151,"Data Scientist, Product, Google Play Games",Google,4.4,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
152,Data Scientist,Cognizant,3.7,Bengaluru,Bangalore,Data Scientist,8-10 Yrs,8.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
153,Data Scientist/ Machine Learning Engineer,Hitachi Vantara,3.5,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
154,Data Scientist 3,Lam Research,3.8,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Data Science,21.0,False,False,Mid (3-5 Yrs),Undisclosed
155,Data Scientist,Shell Pvt Ltd,3.9,Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
156,Data Scientist AIML,Tata Consultancy Services,3.3,"Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Hyderabad,Data Science,21.0,False,False,Mid (3-5 Yrs),Undisclosed
157,Data Scientist - SCPO - Support Services,Blue Yonder,3.6,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
158,Data Scientist / Machine Learning Engineer Gen AI & LLM,Databricks,2.9,Bengaluru,Bangalore,Data Scientist,3-7 Yrs,3.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
159,Data Scientist,Starlight Hr Consulting,3.6,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
160,Data Scientist Gen AI,Tata Consultancy Services,3.3,"Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Hyderabad,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
161,Finance Data Scientist,Hitachi Energy,4.0,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
162,Data Scientist,Thermo Fisher Scientific,3.8,Bengaluru,Bangalore,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
163,Data Scientist,Tata Consultancy Services,3.3,"Chennai, Bengaluru",Bangalore,Data Scientist,4-10 Yrs,4.0,10.0,0.0,0.0,0.0,False,On-site,Large (1000+),Chennai,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
164,Data Scientist - Platforms,Microland,3.5,Bengaluru,Bangalore,Data Scientist,2-5 Yrs,2.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
165,Data Scientist AI/ML,Aziro,3.6,Bengaluru,Bangalore,Data Scientist,7-8 Yrs,7.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
166,Data Scientist,Egdk,3.8,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
167,Data Scientist,Grid Dynamics,3.1,Bengaluru,Bangalore,Data Scientist,6-8 Yrs,6.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
168,Data Scientist / Decision Scientist,Maruti Suzuki,4.1,Bengaluru,Bangalore,Data Scientist,2-6 Yrs,2.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
169,Data Scientist,Infiniti Research,3.3,Hybrid - Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0,22.5,27.5,25.0,True,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Leadership (20+ LPA)
170,"Staff Data Scientist I - Python, R & ML",Blue Yonder,3.6,Bengaluru,Bangalore,Data Scientist,5-12 Yrs,5.0,12.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
171,AI Data Scientist,Westernacher Consulting,4.1,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Large (1000+),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
172,Data Scientist Lead - AI/ML,Talent Socio,3.6,Bengaluru,Bangalore,Data Scientist,7-12 Yrs,7.0,12.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,True,False,Senior (6-8 Yrs),Undisclosed
173,Data Scientist Cyber Threat Intelligence,APM Terminals,4.3,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Data Science,21.0,False,False,Mid (3-5 Yrs),Undisclosed
174,Data Scientist,Tiger Analytics,3.7,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,4-8 Yrs,4.0,8.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Hyderabad,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
175,Data Scientist,Smiths Detection,3.7,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
176,Data Scientist,Tavant,3.8,Bengaluru,Bangalore,Data Scientist,4-9 Yrs,4.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
177,Data Scientist - Gen AI Engineer - 5+ years - Bengaluru/Gurugram,Crescendo Global,3.6,"Hybrid - Hyderabad, Gurugram, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
178,Data scientist,Aqilea,4.6,Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
179,Data Scientist,Leading Client,3.6,"Chennai, Bengaluru",Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Chennai,Cloud & DevOps,14.0,False,False,Mid (3-5 Yrs),Undisclosed
180,Data Scientist,Movate Technologies,3.1,Hybrid - Bengaluru,Bangalore,Data Scientist,5-8 Yrs,5.0,8.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
181,Data Scientist,CDW TECHNOLOGIES INDIA PRIVATE LIMITED,3.6,"Hybrid - Hyderabad, Chennai, Bengaluru",Bangalore,Data Scientist,4-6 Yrs,4.0,6.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,14.0,False,False,Mid (3-5 Yrs),Undisclosed
182,Data Scientist,Mobile Programming,2.9,Bengaluru,Bangalore,Data Scientist,8-13 Yrs,8.0,13.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
183,Specialist Data Scientist,Ltimindtree,3.6,Hybrid - Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,Hybrid,Large (1000+),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
184,Data Scientist,Straive,3.3,"Noida, Gurugram, Bengaluru",Bangalore,Data Scientist,4-6 Yrs,4.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Noida,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
185,Data Scientist,Millennium Management,2.5,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
186,"Data Scientist, Selling Experience",eBay,3.6,Bengaluru,Bangalore,Data Scientist,6-9 Yrs,6.0,9.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Senior (6-8 Yrs),Undisclosed
187,Data Scientist,India Health Link,2.5,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
188,Member Data Scientist,CoStrategix,2.9,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
189,Data Scientist,eBay,3.6,Bengaluru,Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Data Science,21.0,False,False,Mid (3-5 Yrs),Undisclosed
190,Data Scientist - Evaluations,Sarvam,3.6,Bengaluru,Bangalore,Data Scientist,3-6 Yrs,3.0,6.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,Business Intelligence,21.0,False,False,Mid (3-5 Yrs),Undisclosed
191,DATA SCIENTIST,Kilonewtons,3.6,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
192,Data Scientist,NuWare,4.1,Bengaluru,Bangalore,Data Scientist,2-3 Yrs,2.0,3.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,14.0,False,False,Junior (0-2 Yrs),Undisclosed
193,Data Scientist,Ascendion Engineering,3.6,"Hybrid - Hyderabad, Pune, Bengaluru",Bangalore,Data Scientist,3-8 Yrs,3.0,8.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Hyderabad,AI/ML/DL,7.0,False,False,Mid (3-5 Yrs),Undisclosed
194,Group Data Scientist,DP World,3.8,Bengaluru,Bangalore,Data Scientist,2-7 Yrs,2.0,7.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Junior (0-2 Yrs),Undisclosed
195,Data Scientist-AI/ML,EdgeVerve Systems,3.2,"Hybrid - Chennai, Bengaluru",Bangalore,Data Scientist,6-11 Yrs,6.0,11.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Chennai,AI/ML/DL,21.0,False,False,Senior (6-8 Yrs),Undisclosed
196,Embedded Data Scientist,Sarvam,3.6,Bengaluru,Bangalore,Data Scientist,5-10 Yrs,5.0,10.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Bangalore,AI/ML/DL,21.0,False,False,Mid (3-5 Yrs),Undisclosed
197,Data Scientist,Razorthink,3.3,"Mumbai, Delhi / NCR, Bengaluru",Bangalore,Data Scientist,3-5 Yrs,3.0,5.0,0.0,0.0,0.0,False,On-site,Small/Startup (<100),Mumbai,Data Science,14.0,False,False,Mid (3-5 Yrs),Undisclosed
198,Data Scientist,Cardinal Health,4.1,Hybrid - Bengaluru(C V Raman Nagar),Bangalore,Data Scientist,6-10 Yrs,6.0,10.0,0.0,0.0,0.0,False,Hybrid,Small/Startup (<100),Bangalore,AI/ML/DL,14.0,False,False,Senior (6-8 Yrs),Undisclosed
